ID Prop._SNPs Prop._h2 Prop._h2_std_error Enrichment Enrichment_std_error Enrichment_p Coefficient Coefficient_std_error Coefficient_z-score
41 0.0488554323077 0.299792062958 0.0674690778455 6.13630969572 1.38099438811 0.00021546633816536565 1.99415408718e-08 4.41228950927e-08 0.451954497318
42 0.049265587447 0.47754024142 0.0964847706433 9.69318070009 1.95846179135 1.2846570615587486e-05 2.08434041243e-07 6.0591529171e-08 3.43998648152
43 0.0479572848166 0.14177114426 0.0659584562534 2.95619622341 1.37535843628 0.15855240811591143 -6.58876449508e-08 4.74707263795e-08 -1.38796369839
44 0.048415081698 0.245644112168 0.0805811791937 5.07371057846 1.66438176633 0.015317976721849766 -8.8224759124e-08 6.60893080449e-08 -1.33493240789
45 0.0477449100083 0.254183287532 0.0664658365576 5.32377770715 1.39210308588 0.002737028079941761 -3.32799438261e-08 4.91240978406e-08 -0.677466768634
46 0.0498666450601 0.0420334281464 0.0466618715035 0.842916705058 0.935733122757 0.86637030406700588 6.30618389771e-09 3.08830482131e-08 0.204195643325
47 0.0478101657748 0.339019558628 0.0607888711008 7.09095133083 1.27146329898 1.0731705569306976e-05 2.68232031589e-08 4.5294407265e-08 0.592196802619
49 0.0479049460013 0.544468741349 0.0704787901716 11.3656059926 1.47122157636 6.7466323153656364e-11 2.46105526755e-07 5.37531558129e-08 4.57843866156
50 0.048355697273 0.176008545032 0.0497422567798 3.63987192736 1.02867417047 0.0091269699254285085 -7.46357947444e-08 3.70945008752e-08 -2.01204472317
51 0.0482461548165 0.337070235008 0.0629103070811 6.98646837845 1.30394447641 7.5568012765293255e-06 4.01628288868e-09 4.72837997594e-08 0.0849399352234
52 0.0481931449908 0.12503312485 0.0599722113858 2.59441721169 1.2444137314 0.19579672992189073 -1.27423997198e-07 4.95395111332e-08 -2.57216904817
53 0.0491214879523 0.156676296368 0.0536107140256 3.18956739504 1.09139027054 0.04523465825301444 -7.29492676866e-08 3.85871655842e-08 -1.89050599033
54 0.0497357980218 0.184101616798 0.0609297791857 3.70159169291 1.22506889623 0.02647290449684327 -1.08932810123e-07 4.10983634486e-08 -2.65053887751
55 0.0502142284747 0.258590078857 0.064798363961 5.14973717036 1.29043830662 0.002155237303606648 -3.43409668208e-08 4.65524508689e-08 -0.737683326653
56 0.0479923451128 0.474658055438 0.0731382953703 9.89028675974 1.52395752278 1.6583620604706018e-07 1.83196369002e-07 5.3562265686e-08 3.42025055616
57 0.0486628523077 0.16430054542 0.0589071982174 3.37630322984 1.21051675814 0.049446527785431557 -1.42159791464e-07 4.45119263961e-08 -3.19374610298
58 0.0477301477783 0.141690625428 0.0522454221764 2.96857713675 1.09460005066 0.074506558963518529 -1.7666718797e-07 4.14811531972e-08 -4.25897484408
59 0.0460631900609 0.0697455279245 0.0681706124865 1.51412717687 1.47993685189 0.72852093719793232 -1.91780737764e-07 5.48040433107e-08 -3.49939030369
60 0.0492657551996 0.165490631306 0.0702675712646 3.35914126629 1.42629644019 0.10361147768072243 -4.93842315503e-08 4.92047895168e-08 -1.00364684079
61 0.0484256501127 0.0828415120787 0.0834873029298 1.71069488765 1.72403060641 0.68016176724506505 -2.23447824515e-07 6.77967178125e-08 -3.29585017867
62 0.0490260367153 0.0228533318049 0.0837549350284 0.466146834132 1.70837662271 0.75370913228039638 -1.94550210634e-07 5.63016286344e-08 -3.45549880799
63 0.0484514840151 0.155619168275 0.0743393673316 3.21185555899 1.5343052714 0.15151620300430985 -1.32988907333e-07 5.27456720831e-08 -2.52132359075
64 0.0486937187886 0.0433817189616 0.084813923068 0.890909958017 1.74178364639 0.94996971920641959 -2.30229869282e-07 6.20558615652e-08 -3.71004226635
65 0.0483971321684 0.438141057564 0.0617106445041 9.05303760642 1.27508886868 2.3364229839552246e-09 5.63518754413e-08 5.19723352209e-08 1.08426675849
66 0.0489899699035 0.296565806807 0.045405901229 6.05360255152 0.926840765946 2.7263507707583769e-07 1.93446867072e-08 2.58191794265e-08 0.749237084093
67 0.048597261036 0.399573749225 0.0618484739374 8.22214546061 1.27267406884 6.0558313361394855e-08 2.48172041663e-08 5.19345984726e-08 0.477854934787
68 0.0514552623072 0.17150106899 0.0431611130406 3.33301320992 0.83880853202 0.0050859127842683895 -5.37021739933e-08 2.82849776869e-08 -1.89861114928
69 0.0481486905483 0.364285166145 0.0632129281723 7.56583745056 1.31286910303 2.0258619645520724e-06 4.0741914743e-08 4.93968293622e-08 0.824788053587
70 0.0477791315414 0.452658781792 0.0658279550108 9.47398513093 1.37775536907 7.5621655862900136e-10 1.04872051293e-07 5.22374770388e-08 2.00760176864
71 0.0486923767677 0.442316322894 0.0803644812305 9.08389263897 1.65045303937 1.4909909199020132e-06 7.37022704182e-08 6.3837301963e-08 1.15453297918
72 0.0486789565586 0.28791207397 0.0618348271461 5.91450791727 1.2702578592 9.17086274133778e-05 3.60903143773e-09 4.1206238619e-08 0.0875845881277
73 0.0482775245552 0.503155824572 0.0675418335889 10.422154599 1.39903265984 2.3106151768096875e-11 1.33215642859e-07 5.27226688724e-08 2.5267241911
74 0.0485288179698 0.660308811296 0.0824749058899 13.6065298707 1.69950370399 1.6523116029748242e-12 3.05739354439e-07 5.54843323148e-08 5.51037277883
76 0.0484625556876 0.663207429291 0.0664299055787 13.6849454157 1.3707470569 6.9829731943071844e-18 3.06603559178e-07 3.9845093373e-08 7.69488871085
77 0.0483887445378 0.574087073025 0.0621036848569 11.8640621597 1.28343244798 5.9719939630196851e-16 2.25963723063e-07 3.75488931201e-08 6.01785310528
78 0.0481517100953 0.563803935726 0.0632524423364 11.7089078375 1.31360739237 8.8911310763003185e-15 2.21303802976e-07 4.04938282327e-08 5.46512425805
79 0.0482587362625 0.540761792434 0.0639285247413 11.2054693992 1.32470366388 3.7198471517970586e-13 2.00527467442e-07 4.18271647941e-08 4.79419220569
80 0.0481723436667 0.539115556949 0.0634516902655 11.1913914897 1.31718088504 1.3956719444455646e-13 1.96309020934e-07 3.97509387019e-08 4.93847509883
81 0.0482833958967 0.0528670559855 0.0649425777493 1.09493242975 1.34502920814 0.94365596201794477 -1.25529944673e-07 4.85794011353e-08 -2.58401589438
82 0.0486749304959 0.226438146187 0.0822370576419 4.6520486805 1.68951566657 0.036868131939702377 6.16070449775e-08 5.79001695088e-08 1.06402184139
83 0.0481745244507 0.132793809086 0.093018218218 2.75651520383 1.93085908535 0.36259430287583549 -1.99531113831e-07 8.71742970466e-08 -2.28887551252
84 0.048563878266 0.283816457208 0.0628353878845 5.84418846563 1.29387087951 0.00018698142831271723 -5.18084654462e-08 5.55013385644e-08 -0.933463350367
85 0.0476554978654 0.245766625526 0.0492758113471 5.15715156769 1.03400055721 9.1469264596929654e-05 -4.33800875048e-08 3.69525446735e-08 -1.17394046575
86 0.0479306121511 0.301361576825 0.0692698034995 6.28745520452 1.44521007329 0.00028010812094573563 -8.19114873403e-08 5.72937889644e-08 -1.42967481853
87 0.0423623996609 0.429056587397 0.0814199920093 10.1282408653 1.92198724957 4.1139559937660946e-06 1.20352777222e-07 6.75798364718e-08 1.78089772787
88 0.0482988291371 0.406496526512 0.0573517918985 8.41628117648 1.18743648497 3.0575502723041002e-09 3.47862450186e-08 4.56416527705e-08 0.76216006448
89 0.0725691094634 0.47119495671 0.0572007612252 6.493051385 0.788224654376 1.0045891080153236e-10 2.54910337383e-08 2.89354569015e-08 0.880961853308
90 0.0483993129524 0.399187957953 0.0840654651406 8.24780216086 1.73691443148 2.4489223540025383e-05 2.35624032898e-08 7.3786527644e-08 0.319332052099
91 0.0484347087538 0.304532580994 0.0740773440344 6.28748657378 1.52942684989 0.00079478593744528991 2.65317597398e-08 5.60139203281e-08 0.473663681891
92 0.0485450899733 0.898585958051 0.105639823822 18.5103366488 2.17611758223 3.6615121730648348e-14 4.99779886554e-07 7.5775409696e-08 6.59554185928
93 0.0483667689454 0.719174244359 0.0775229039535 14.8691810522 1.6028133705 1.4427756300292554e-15 3.67700253083e-07 5.52661109352e-08 6.65326810338
94 0.0483811956702 0.729556444093 0.0856004019912 15.0793388627 1.76929075037 5.5699808990802148e-14 3.72877012774e-07 6.05939528002e-08 6.15370008958
95 0.0483093975517 0.227349943738 0.0663832536185 4.70612251984 1.37412712604 0.006831808653730698 -5.79555559674e-08 4.44369933726e-08 -1.30421866037
97 0.0488764013844 0.196455140461 0.0593513487585 4.01942726749 1.21431502888 0.012039035896324247 -2.88490254629e-08 3.7067248133e-08 -0.778288837613
98 0.0486672138757 0.165425531339 0.0558898684997 3.39911653381 1.14840904274 0.034389295404698032 -6.38456919107e-08 3.47367499668e-08 -1.83798691506
99 0.0482589040151 0.242271219081 0.0651702921685 5.02023873159 1.35043042312 0.0027540491951941332 -5.83379552949e-08 4.43561297326e-08 -1.31521743774
100 0.0482271987712 0.421261397895 0.0700988825519 8.7349339922 1.45351346 1.1794318164993641e-07 5.88607354839e-08 5.61069943555e-08 1.04908017548
101 0.0370630946096 0.394039629309 0.0699216032205 10.6315900887 1.88655599207 9.3321467249406001e-07 1.61394990652e-07 6.90710903065e-08 2.33665039795
102 0.0485674010708 0.580827406946 0.099591610372 11.9592029662 2.05058554043 4.3937223969314005e-07 3.09255739874e-07 6.84131732282e-08 4.52041215575
103 0.0482439740326 0.126883071931 0.0665317696506 2.6300294384 1.37906901297 0.23556476855682518 -2.1966674386e-07 5.74280213129e-08 -3.82507944446
104 0.049107732238 0.131645600943 0.0654844093716 2.68075097226 1.33348469553 0.20523450163337914 -1.24595027868e-07 4.75351219617e-08 -2.62111514025
105 0.0480737051302 0.196399344329 0.0552954781228 4.08537980997 1.15022293316 0.0074300609130064183 -1.85507985706e-07 5.1743726814e-08 -3.58512996895
106 0.0484311859489 0.673878432709 0.065235722309 13.9141427059 1.34697759369 1.8088379077849914e-19 3.352255714e-07 4.12423155899e-08 8.12819470986
107 0.0483016809315 0.185021144966 0.0568814730788 3.83053221746 1.17762926635 0.016224946179431127 -1.45484336911e-07 4.0791182709e-08 -3.56656334162
108 0.0484977837364 0.688662611665 0.0728116662224 14.1998779864 1.50134007398 4.9500043306722855e-18 3.3739742026e-07 4.81110392137e-08 7.01288988503
109 0.0482825571336 0.187721558182 0.06593616301 3.88797879247 1.36563112901 0.033802467553667233 -1.46322618768e-07 4.8985906652e-08 -2.9870350223
110 0.0482986613845 0.534868327852 0.0865298232725 11.0741853401 1.79155738052 7.0237505234355608e-08 1.76002767253e-07 6.8295386103e-08 2.57708137102
111 0.0476883773776 0.163820977803 0.063042542494 3.43523908365 1.32196870518 0.067395882119056671 -1.10161429113e-07 3.79899633671e-08 -2.89975086441
112 0.0476090303916 0.143971034266 0.066639651165 3.02402785946 1.39972712355 0.14943271793843127 -2.04638396656e-07 5.48129478075e-08 -3.73339520754
113 0.0477860093985 0.194047888464 0.0565850190668 4.06076780436 1.18413359431 0.011129355795863563 -1.10458513846e-07 4.14154044378e-08 -2.66708765363
114 0.0477989263497 0.176940667762 0.0562685963123 3.70177075667 1.17719372817 0.023087587790394878 -1.17253297272e-07 4.13053579738e-08 -2.83869461552
115 0.048353516489 0.508061369968 0.083469019233 10.5072269167 1.72622438436 1.4035071546834427e-07 1.60204038368e-07 6.81227635708e-08 2.35169611405
116 0.0480047588061 0.212817607614 0.0706150336549 4.43326063721 1.47100069683 0.019023100839304686 -1.5185558866e-07 5.46507317432e-08 -2.77865609145
117 0.0476189277958 0.168980930189 0.0525465136129 3.5486084633 1.10347956254 0.017658639501891272 3.04008353282e-08 3.70127101116e-08 0.82136204662
118 0.0483036939629 0.17593021123 0.0763991918819 3.64216888599 1.58164284373 0.095645945517843736 -1.4816090004e-07 6.74835878863e-08 -2.19551011855
119 0.048054245827 0.161144411799 0.0628257804665 3.35338551308 1.30739291368 0.073011941174936229 -1.73992816022e-07 5.37735378925e-08 -3.23565870577
121 0.0478732407574 0.237937928327 0.0914109449247 4.97016547371 1.90943716111 0.044129248214458558 -2.38294166219e-08 7.31202097796e-08 -0.325893712473
122 0.048104571611 0.238658011369 0.051869131646 4.96123348314 1.07825784346 0.00023604494578120106 -4.87870114984e-08 3.5654947396e-08 -1.36830973151
123 0.0485055003566 0.0695588872633 0.0602767804927 1.43404122732 1.24267928482 0.72551884311119474 -3.73627514163e-08 4.10633469751e-08 -0.909880810226
125 0.0482085782312 0.131810985646 0.0493211177011 2.7341811454 1.02307762458 0.090693619397960668 -1.5279034939e-07 3.55645335493e-08 -4.29614377419
126 0.0482939643113 0.174552407381 0.0599873764207 3.61437313897 1.24212988675 0.033632349889356643 -1.70650015667e-07 4.6341582043e-08 -3.68243827993
127 0.0486826471161 0.136858418866 0.0546897390281 2.81123617907 1.1233928775 0.10337227983778444 -1.38292663163e-07 3.74754381367e-08 -3.69022138335
128 0.0486422187363 0.065841036735 0.0528159292481 1.35357799141 1.08580427909 0.74398564675236778 -1.35414567939e-07 3.18284337932e-08 -4.25451559505
129 0.044993599399 0.258616735653 0.0764255512929 5.74785611969 1.69858718382 0.007979420421730235 1.00840060055e-07 5.87649385185e-08 1.71599022474
130 0.0492114033529 0.0487458286685 0.0679535157911 0.99053929267 1.38084897323 0.99452508572594289 -4.02182879678e-08 4.62983412651e-08 -0.868676649506
131 0.0486237659489 0.173421977272 0.0591182049234 3.56660932958 1.2158294153 0.034782946475989507 -1.37925035373e-07 4.12522884336e-08 -3.34345173589
133 0.0485826665586 0.159128558092 0.0593322253175 3.2754183614 1.22126325129 0.061927449213238665 -1.50345947605e-07 4.22886729364e-08 -3.55522973803
135 0.0486217529175 0.163566763185 0.0524694138121 3.36406553384 1.07913455735 0.029433825479245335 -1.35123862824e-07 3.51828255505e-08 -3.84061998176
136 0.0485266371858 0.173051158304 0.0609282263279 3.56610654148 1.25556250879 0.041797070589107373 -1.58634211127e-07 4.33934294003e-08 -3.65571961744
137 0.307709289418 0.386122939379 0.0227380907524 1.25483029813 0.0738947166509 0.00085426206266010828 -1.53920415595e-09 2.84579725823e-09 -0.540869224431
138 0.0477653758271 0.196512605446 0.0676336596241 4.11412245885 1.41595577242 0.02861856435856068 -9.87971203869e-08 4.92853952578e-08 -2.00459223001
140 0.0481866026388 0.177080082293 0.0732898561408 3.674882075 1.52095919046 0.086044203306605116 -9.54363136884e-08 5.6506196265e-08 -1.68895307058
141 0.0252940745248 0.499715677956 0.0910548049126 19.7562349026 3.59984726159 2.2624005302889261e-06 5.01946013095e-07 1.4142520586e-07 3.549197684
142 0.0484030035099 0.203367785434 0.0726973902878 4.2015530171 1.50191899296 0.032498994063382566 -9.74623262249e-08 5.16391259091e-08 -1.88737366307
143 0.0484420898688 0.178293123127 0.0607892522265 3.68054152101 1.25488500581 0.032422004977415472 -1.47314924507e-07 4.57061265136e-08 -3.22308923865
144 0.0483010099211 0.223326410182 0.0710106265254 4.62363852324 1.47016856669 0.012705135264013019 -9.4492834586e-08 5.32362767487e-08 -1.77497075973
145 0.0483909253217 0.167336154734 0.0655835007522 3.45800692219 1.35528511423 0.069478846538827133 -2.0890597308e-07 5.48060492911e-08 -3.81173202196
146 0.0483377477433 0.199511086718 0.0761259151967 4.12743861748 1.57487509763 0.044992296214053019 -1.46939414873e-07 5.79624154085e-08 -2.53508094577
147 0.0481701628828 0.253711247131 0.0692883994441 5.26697922423 1.43840907519 0.0028891258328818024 -9.37896631509e-08 5.14030035417e-08 -1.82459499813
148 0.0469698929352 0.26433588203 0.0532023191553 5.62777271803 1.13268981108 7.3208143544794874e-05 -7.97992386237e-08 4.44483400318e-08 -1.79532550747
149 0.0481248696772 0.199870554384 0.065605575496 4.15316562362 1.36323642923 0.020242974963944459 -1.67609385878e-07 5.22725563954e-08 -3.20645090724
150 0.0484199465238 0.507003920384 0.0636345004287 10.4709723323 1.31422079116 2.6170719050898687e-12 1.50332074313e-07 3.95548318695e-08 3.8005995022
151 0.0479369867504 0.26235974739 0.0570896876045 5.47301291081 1.19093191864 0.00021329481249148321 -6.66660474667e-08 4.64023992388e-08 -1.43669397618
152 0.0481699951301 0.228042913794 0.0714955348462 4.734127815 1.48423379851 0.011316337528457369 -1.34604079199e-07 6.02684644795e-08 -2.23340814075
153 0.0481642915413 0.178188596674 0.0475074113065 3.69959966132 0.986361675554 0.0058631075823419978 -6.00342703071e-08 3.30444593549e-08 -1.8167726596
154 0.0485370378478 0.230228012701 0.0605085696832 4.74334699662 1.24664735151 0.0027007626063946496 -3.54555103475e-08 3.78759840947e-08 -0.936094762814
155 0.0476650597644 0.198621701142 0.0751394637868 4.16702931085 1.57640552971 0.048730465694565524 -1.10891743768e-07 6.05360190084e-08 -1.83183079404
156 0.0491218234575 0.0607032762794 0.0599298967393 1.23577001029 1.22002589727 0.84625798682144904 -1.35466249221e-07 4.0324118585e-08 -3.3594348488
157 0.0480388125866 0.300390398758 0.0792295913896 6.25307709712 1.64928288447 0.0015342504285345406 -9.26520095422e-08 6.61216620976e-08 -1.40123533806
158 0.0485029840674 0.198898182163 0.0671330238922 4.10074113969 1.38410089983 0.024619418433575079 -7.88029553457e-08 4.51715784901e-08 -1.74452516338
159 0.0482263600082 0.168110166915 0.0579132679188 3.48585642553 1.20086334339 0.038351728729939902 -1.01952996025e-07 4.13581335463e-08 -2.46512565444
160 0.0815822896185 0.295964984859 0.0387897581795 3.62780924932 0.47546787864 1.058877533367867e-07 7.42387464295e-09 7.51964211801e-09 0.987264357324
161 0.04898846013 0.29385025854 0.0588558144237 5.99835671013 1.20142201383 3.3219394117020806e-05 6.20474419339e-08 3.87279234589e-08 1.602137073
162 0.04847362736 0.23774101559 0.0650576437455 4.90454353301 1.34212451778 0.003409137990020177 -4.5562107655e-08 4.43278169602e-08 -1.02784460818
163 0.0481466775169 0.639897076933 0.0748553938268 13.2905760051 1.55473643639 4.0598439407961716e-14 3.01408269374e-07 5.54542469666e-08 5.43526034274
164 0.0487192171858 0.236688886679 0.0565387059353 4.85822433838 1.16050111642 0.0011706269355000374 8.63321110748e-09 3.52665383362e-08 0.244798937315
165 0.0540958561917 0.272907771131 0.0346076248277 5.04489235116 0.639746318185 7.1712026349583155e-09 1.19737741508e-08 1.43296203886e-08 0.835596046935
166 0.0483068812625 0.645710000061 0.0704002370467 13.3668326993 1.45735421552 3.5510400451894215e-15 3.06149262504e-07 4.9882423817e-08 6.13741753262
167 0.0483390897643 0.0672377691535 0.062380895479 1.39096059693 1.29048552183 0.76153526871802713 -1.51682149483e-07 4.2885182767e-08 -3.53693606267
168 0.0483739823078 0.528828841962 0.0543490460989 10.9320923507 1.12351812909 1.8935369252706855e-14 1.58007445305e-07 5.06473786683e-08 3.11975564105
169 0.0480086171162 0.582297510241 0.0728450001782 12.1290206887 1.51733177404 2.675779551222139e-12 2.33777838684e-07 5.40786542354e-08 4.32292263905
170 0.0483224822555 0.511580660159 0.0643802639929 10.5868042427 1.33230457104 2.6158957761388614e-11 1.25925417209e-07 5.05690204525e-08 2.49016920007
171 0.0483068812625 0.566762553988 0.0632430138265 11.7325428422 1.30919264862 6.4015058765984628e-14 1.77805995044e-07 4.58483598905e-08 3.87813207428
172 0.0483028551998 0.671401768046 0.0736658347987 13.8998360505 1.5250824096 1.460153336746111e-14 3.30219360398e-07 5.65565490478e-08 5.83874663426
173 0.0479710405309 0.638127414006 0.0752214428863 13.3023467272 1.56805943865 4.1635808866237987e-13 2.95885354759e-07 5.65775656993e-08 5.22972933003
174 0.0595062134729 0.723669942135 0.121278691415 12.1612500594 2.03808450138 1.1973377553520284e-06 2.97759760445e-07 7.7171913243e-08 3.8583954697
175 0.0491431280394 0.561985417162 0.0744078764769 11.4356867294 1.51410541912 6.9049264161704352e-10 2.31830184835e-07 5.78447580203e-08 4.00779937145
176 0.0482456515587 0.635506234881 0.0806891085747 13.1723008053 1.67246385877 2.0086569950842168e-11 2.7799606363e-07 5.96226839867e-08 4.66258888465
177 0.049541876001 -0.00976935954961 0.0551405706325 -0.197193976858 1.11300933843 0.27982683233542177 -4.20142622007e-08 3.61222113635e-08 -1.16311434474
178 0.0483612331092 0.617218535715 0.0670740838369 12.762671587 1.3869390734 2.2759143665041005e-17 2.78516333929e-07 4.43695810505e-08 6.27719097937
179 0.0479782538932 0.420030609412 0.0691394661559 8.7546039159 1.44105840762 2.2749876888987547e-07 7.22609724061e-08 5.63096651664e-08 1.28327831808
180 0.0481166497991 0.459921389257 0.0673146251331 9.55846658437 1.39898819669 5.7426360169078963e-09 1.13045507751e-07 5.61946780588e-08 2.01167640168
182 0.048026063388 0.232325922694 0.0643123613359 4.83749669043 1.33911373948 0.0049292649914166901 -8.408968697e-08 5.55698115624e-08 -1.51322605936
183 0.0482037134054 0.496260073438 0.0854968618721 10.2950589981 1.77365716938 1.0824014884970691e-06 1.49828289099e-07 7.12319989328e-08 2.10338459321
184 0.0482956418374 0.369268446961 0.0755598956758 7.64599936789 1.56452824315 3.8139211899932587e-05 1.17890196904e-08 6.11730559027e-08 0.192715886373
185 0.0479661757051 0.240488367987 0.0632331333898 5.01370735632 1.31828590585 0.0027314035897628131 -2.49906610139e-08 4.52480037961e-08 -0.552304166312
186 0.0484685947817 0.0822494654965 0.077759917874 1.6969641036 1.60433613197 0.66540014316434393 -6.4928979629e-08 5.48508382109e-08 -1.18373723624
187 0.04884402513 0.0218177443825 0.0641473945677 0.446681949828 1.31331098117 0.6720764056806523 -2.25242118284e-08 4.25432894667e-08 -0.529442177856
188 0.0483666011928 0.235569211918 0.0555724092969 4.87049340057 1.14898313974 0.00077628232086541593 -4.81056106238e-08 3.76377811158e-08 -1.27812026102
189 0.0446461837371 0.614804475734 0.101808678786 13.7705941308 2.28034448332 6.9234393168511864e-08 3.1923920814e-07 8.88167833337e-08 3.59435678886
190 0.24127170572 0.506601924596 0.0979333758603 2.09971543528 0.405904934306 0.0061938518163378743 -6.31631639232e-08 1.83241639686e-08 -3.44698748775
191 0.0483498259315 0.20547857409 0.0660189122533 4.2498306898 1.36544260463 0.016482320185664135 -1.44797418205e-07 5.26781176214e-08 -2.74872043162
192 0.048455845583 0.51441357818 0.0598118303229 10.6161304584 1.23435737429 4.3112738726882879e-14 1.64441540271e-07 3.79894900236e-08 4.32860615315
193 0.0481027263322 0.542754626785 0.0663635376292 11.283240435 1.37962112939 1.1906539766318152e-12 2.10476317276e-07 4.42000850176e-08 4.76189847128
